age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,y
29.0,1.0,1,1.0,0,0.0469121219849398,1,0,0.0,13,5,0.0112545514730221,3,0.0,0
31.0,3.0,1,1.0,0,0.0498516798432235,0,0,1.0,14,8,0.0304534922211188,3,0.0,0
44.0,5.0,1,,0,0.0546569844700071,1,0,,23,5,0.1300893743793446,1,0.0,0
55.0,10.0,1,1.0,0,0.1007637481376089,0,1,0.0,30,7,0.067527308838133,3,0.0,0
35.0,8.0,0,,0,0.0444692017556811,0,0,0.0,28,1,0.0390599139357828,3,0.0,0
36.0,5.0,1,2.0,0,0.052912041449108,1,1,1.0,29,12,0.0347567030784508,1,0.2832568807339449,0
54.0,10.0,1,1.0,0,0.046522865464893,1,1,,26,5,0.0231711353856338,1,0.0,0
32.0,2.0,1,2.0,0,0.0518919209138132,1,0,1.0,22,7,0.0225091029460443,1,0.0,0
36.0,2.0,1,2.0,0,0.0586569307794526,0,0,1.0,5,2,0.1254551473022178,2,0.0,0
60.0,10.0,1,1.0,0,0.0455161675682205,1,0,,12,5,0.0360807679576299,3,0.0,0
32.0,5.0,0,1.0,0,0.0440933678742567,0,1,,4,7,0.1310824230387288,1,0.0,0
57.0,2.0,1,2.0,0,0.0569388330357981,0,0,1.0,19,8,0.1267792121813969,8,0.0,0
34.0,3.0,1,0.0,0,0.0502140910860256,1,0,1.0,18,5,0.0182058920887123,2,0.0,0
27.0,8.0,0,1.0,0,0.0480664689064576,1,0,1.0,13,5,0.1734524991724594,1,0.411697247706422,0
52.0,2.0,0,2.0,0,0.045583280761332,0,0,1.0,26,8,0.4035087719298245,6,0.0,1
45.0,7.0,1,,0,0.0578649951007369,1,0,0.0,30,7,0.0112545514730221,2,0.0,0
58.0,7.0,0,1.0,0,0.0743077274130548,0,0,1.0,4,12,0.3757034094670639,2,0.1318807339449541,0
39.0,3.0,0,0.0,0,0.0445497375874149,1,0,1.0,19,11,0.0933465739821251,2,0.0,0
48.0,3.0,0,1.0,0,0.0486570650058388,1,1,1.0,3,2,0.120820920225091,2,0.0,0
36.0,2.0,0,1.0,0,0.0444692017556811,0,0,1.0,13,8,0.1089043363124793,5,0.0,0
31.0,5.0,0,1.0,0,0.0537442450436906,1,0,1.0,8,5,0.0642171466401853,1,0.0,0
41.0,2.0,1,2.0,0,0.0548180561334747,1,0,1.0,26,8,0.0337636544190665,8,0.0,0
30.0,4.0,0,1.0,0,0.0470463483711628,0,0,1.0,22,7,0.1386957960940086,1,0.0,0
57.0,10.0,1,2.0,0,0.0444692017556811,0,0,1.0,12,8,0.0370738166170142,4,0.0,0
29.0,7.0,0,1.0,0,0.0588314250815425,1,0,,19,5,0.008606421714664,1,0.4105504587155963,1
29.0,1.0,1,1.0,0,0.0455967033999543,1,0,1.0,13,4,0.3631247931148626,2,0.0,1
30.0,2.0,0,2.0,0,0.0444960470329257,0,0,1.0,16,6,0.0324395895398874,1,0.0986238532110091,0
44.0,2.0,1,2.0,0,0.0611401189245781,1,0,1.0,6,8,0.1257861635220125,6,0.0,0
33.0,8.0,0,,0,0.124588931692192,0,0,1.0,4,9,0.050314465408805,2,0.146788990825688,0
56.0,7.0,1,1.0,0,0.0892605468382974,1,0,0.0,17,11,0.0314465408805031,3,0.0,0
26.0,1.0,0,1.0,0,0.0625494959799197,0,0,0.0,18,6,0.0913604766633565,6,0.1066513761467889,1
52.0,5.0,1,1.0,0,0.0453282506275083,0,0,0.0,29,8,0.0052962595167163,2,0.0,0
32.0,2.0,0,1.0,0,0.0478114387726339,1,0,,2,6,0.0840781198278715,1,0.0,0
36.0,5.0,0,1.0,0,0.0444692017556811,0,0,1.0,29,8,0.0268123138033763,6,0.0,0
26.0,3.0,1,1.0,0,0.0461872994993355,0,0,,4,7,0.1161866931479642,1,0.0,0
37.0,3.0,1,1.0,0,0.047100038925652,1,0,,5,6,0.0205230056272757,3,0.0,0
34.0,5.0,1,1.0,0,0.0491805479121085,1,0,1.0,18,7,0.1532605097649785,1,0.0,0
26.0,1.0,0,1.0,0,0.1187366612528691,1,0,1.0,7,5,0.191327375041377,2,0.3256880733944954,0
32.0,1.0,1,1.0,0,0.0449792620233285,1,0,1.0,15,5,0.2449520026481297,1,0.0,1
30.0,2.0,0,2.0,1,0.0449389941074616,0,0,1.0,30,7,0.0599139357828533,4,0.0,0
27.0,5.0,0,1.0,0,0.0476235218319217,1,0,1.0,12,5,0.0029791459781529,5,0.0,0
42.0,7.0,0,1.0,0,0.0448718809143501,1,0,1.0,4,2,0.0311155246607083,1,0.3061926605504587,0
33.0,3.0,0,0.0,0,0.0457040845089327,1,0,,9,5,0.0407149950347567,1,0.0,0
37.0,3.0,1,1.0,0,0.0453685185433752,0,0,,3,6,0.0135716650115855,2,0.0,0
45.0,3.0,1,1.0,0,0.0984550542945732,1,0,1.0,29,1,0.0794438927507447,3,0.0,0
36.0,6.0,1,2.0,0,0.0855022080240533,0,0,,16,6,0.9152598477325388,4,0.0,1
39.0,2.0,0,2.0,0,0.0444692017556811,1,0,1.0,12,5,0.1843760344256868,4,0.4243119266055046,0
33.0,2.0,0,2.0,0,0.0491537026348639,0,0,1.0,22,8,0.058920887123469,1,0.0,0
47.0,1.0,1,1.0,0,0.0756365686366626,0,0,1.0,22,8,0.2032439589539887,1,0.0,0
49.0,6.0,1,1.0,0,0.0467107824056052,1,1,,6,5,0.0642171466401853,3,0.0,0
46.0,2.0,1,1.0,0,0.0519590341069247,0,0,1.0,19,8,0.0403839788149619,6,0.0,0
31.0,1.0,1,1.0,0,0.041381994872552,1,1,1.0,16,7,0.2353525322740814,1,0.0,0
43.0,0.0,1,1.0,0,0.0994214842753788,1,0,1.0,21,11,0.0195299569678914,1,0.0,0
30.0,3.0,0,1.0,1,0.0476772123864109,1,0,,21,5,0.1350546176762661,1,0.0,1
43.0,2.0,1,2.0,0,0.0511402531509644,0,0,1.0,13,5,0.0205230056272757,1,0.4174311926605504,0
42.0,3.0,1,1.0,0,0.0468718540690729,1,0,1.0,17,11,0.0304534922211188,1,0.0,0
30.0,7.0,0,2.0,0,0.0485631065354827,0,0,1.0,30,4,0.2082092022509103,1,0.0986238532110091,1
33.0,2.0,0,2.0,0,0.043569884967987,1,0,,5,5,0.1191658391261171,1,0.0,0
41.0,7.0,1,1.0,0,0.1053945584623025,0,0,,30,5,0.0973187686196623,3,0.0,0
29.0,3.0,0,1.0,0,0.0548046334948524,1,0,1.0,17,4,0.1115524660708374,1,0.0,0
38.0,0.0,1,1.0,0,0.0354357659628729,1,0,,26,5,0.1191658391261171,1,0.0,0
29.0,5.0,1,2.0,0,0.0559858256936148,1,0,1.0,12,6,0.076133730552797,7,0.3795871559633027,0
,9.0,1,0.0,0,0.0444692017556811,0,0,1.0,23,2,0.2101952995696789,1,0.2178899082568807,1
38.0,2.0,0,2.0,0,0.1148575186910242,0,0,1.0,8,8,0.1012909632571996,4,0.0,0
36.0,3.0,1,0.0,0,0.0460396504744902,1,0,,2,6,0.0393909301555776,4,0.0,0
38.0,4.0,1,2.0,0,0.0558247540301472,0,0,1.0,2,6,0.0824230387288977,1,0.0,0
44.0,2.0,1,1.0,1,0.0444692017556811,1,0,1.0,11,7,0.0304534922211188,2,0.0,0
31.0,2.0,1,2.0,0,0.0623347337619629,0,0,1.0,30,4,0.0969877523998676,1,0.0997706422018348,1
31.0,1.0,0,1.0,0,0.0448853035529724,1,1,,26,5,0.1645150612380006,2,0.0,0
57.0,7.0,1,0.0,0,0.0468718540690729,1,0,1.0,15,5,0.0208540218470705,1,0.4231651376146789,0
37.0,3.0,1,0.0,0,0.0517576945275902,1,0,,21,5,0.0916914928831512,1,0.0,0
50.0,3.0,1,1.0,0,0.0478651293271231,1,1,1.0,5,5,0.1559086395233366,2,0.0,0
60.0,10.0,1,0.0,0,1.0,0,0,1.0,6,10,0.0665342601787487,1,0.0,0
51.0,2.0,1,2.0,0,0.1130320398383914,1,0,1.0,8,10,0.0887123469049983,1,0.1181192660550458,0
48.0,3.0,1,1.0,0,0.0677977476812391,1,0,1.0,15,4,0.1142005958291956,1,0.0,0
42.0,3.0,1,0.0,0,0.0431672058093179,1,0,1.0,3,2,0.0701754385964912,4,0.3119266055045872,0
36.0,3.0,1,1.0,0,0.0471403068415189,1,0,1.0,9,7,0.0592519033432638,1,0.0,0
43.0,2.0,1,2.0,0,0.051032872041986,1,0,1.0,8,5,0.041708043694141,1,0.198394495412844,0
31.0,7.0,1,0.0,0,0.0492342384665977,1,1,,4,6,0.0188679245283018,6,0.0,0
49.0,5.0,0,1.0,0,0.0431672058093179,1,0,,6,6,0.0291294273419397,2,0.0,0
35.0,2.0,1,2.0,0,0.0508181098240292,0,1,1.0,5,8,0.0109235352532274,2,0.0,0
44.0,6.0,1,1.0,0,0.1337163259553563,1,0,1.0,19,11,0.1158556769281694,2,0.0,0
34.0,4.0,1,2.0,0,0.0479993557133461,0,0,1.0,4,5,0.0658722277391592,1,0.0905963302752293,0
46.0,3.0,1,1.0,0,0.0549522825196977,0,0,,13,5,0.0489904005296259,1,0.0,0
49.0,3.0,1,0.0,0,0.0583213648138951,1,0,,2,6,0.0122476001324064,5,0.0,0
32.0,3.0,1,1.0,0,0.0460664957517348,0,0,1.0,4,5,0.0052962595167163,5,0.0,0
35.0,2.0,1,2.0,0,0.0502946269177594,1,0,1.0,11,5,0.0903674280039722,1,0.3119266055045872,0
51.0,7.0,1,1.0,0,0.0842941705480463,0,0,,17,6,0.0261502813637868,2,0.0,0
57.0,10.0,1,1.0,0,0.0400263083716997,1,0,,6,5,0.1744455478318437,1,0.0,0
59.0,2.0,1,2.0,0,0.0657440839720272,0,0,0.0,28,8,0.0287984111221449,5,0.0,0
40.0,1.0,1,,0,0.1033140494758459,1,0,,5,5,0.1029460443561734,1,0.0,0
49.0,2.0,0,2.0,0,0.0523617132655937,0,0,1.0,28,8,0.0218470705064548,9,0.0,0
51.0,2.0,1,1.0,0,0.0871531925745963,1,0,1.0,9,7,0.1257861635220125,1,0.0,0
35.0,7.0,1,1.0,1,0.0444692017556811,0,1,,4,7,0.0334326381992717,3,0.0,0
29.0,4.0,1,1.0,0,0.0434490812203863,1,0,,27,5,0.0996358821582257,2,0.0,0
32.0,1.0,0,1.0,0,0.0465094428262707,1,0,1.0,25,5,0.0509764978483945,2,0.0,1
37.0,9.0,1,1.0,0,0.0584287459228735,1,0,1.0,13,5,0.0645481628599801,1,0.1995412844036697,0
49.0,0.0,1,0.0,0,0.0393149085247177,1,0,,27,5,0.0069513406156901,1,0.0,0
45.0,5.0,1,,0,0.0508181098240292,1,0,,27,5,0.0473353194306521,1,0.0,0
34.0,5.0,0,1.0,0,0.0508449551012738,1,0,1.0,29,7,0.1767626613704071,8,0.0,0
53.0,5.0,1,1.0,0,0.0444692017556811,0,0,1.0,22,8,0.0241641840450182,9,0.0,0
42.0,6.0,1,0.0,0,0.0464691749104038,0,0,1.0,20,8,0.0297914597815292,2,0.0,0
43.0,5.0,1,1.0,0,0.0885625696299378,1,0,,13,5,0.56835484938762,2,0.0,1
52.0,10.0,1,1.0,0,0.0501604005315364,0,0,1.0,19,11,0.046011254551473,1,0.1777522935779816,0
34.0,3.0,0,1.0,0,0.0455295902068428,0,1,1.0,20,11,0.033101621979477,1,0.0,0
34.0,5.0,1,2.0,0,0.0535160601871115,1,0,1.0,7,8,0.1929824561403508,2,0.0,1
27.0,1.0,1,1.0,0,0.0444692017556811,1,0,1.0,22,7,0.530950016550811,13,0.0,1
43.0,0.0,1,2.0,0,0.0452477147957745,1,0,1.0,9,2,0.0145647136709698,4,0.0,0
41.0,5.0,1,2.0,0,0.0516100455027449,1,0,1.0,9,7,0.0231711353856338,1,0.0,0
,10.0,1,1.0,0,0.0999046992657816,0,0,1.0,12,11,0.1400198609731877,1,0.0,0
35.0,3.0,1,0.0,0,0.0501335552542918,1,0,1.0,14,5,0.0228401191658391,1,0.0,0
41.0,2.0,1,2.0,0,0.0503348948336263,1,0,,3,6,0.0033101621979476,21,0.0,0
36.0,3.0,1,0.0,0,0.0403350290600126,1,0,1.0,12,5,0.2386626944720291,1,0.0,1
51.0,9.0,1,0.0,0,0.0448718809143501,1,0,1.0,14,7,0.1089043363124793,2,0.0,0
37.0,4.0,1,2.0,0,0.0463081032469362,0,0,1.0,13,8,0.0794438927507447,6,0.0,0
42.0,7.0,0,1.0,0,0.0411538100159729,1,1,0.0,21,10,0.1704733531943065,1,0.1915137614678899,1
26.0,7.0,0,1.0,0,0.0487778687534395,1,0,1.0,22,7,0.0787818603111552,7,0.0,0
,1.0,0,1.0,0,0.0478248614112562,1,0,1.0,18,5,0.0721615359152598,1,0.0,0
50.0,2.0,1,2.0,0,0.0381605616031999,1,0,1.0,19,11,0.041708043694141,2,0.1846330275229357,0
37.0,3.0,1,1.0,0,0.0463483711628031,1,1,1.0,7,5,0.1608738828202582,1,0.0,0
35.0,2.0,1,2.0,0,0.081958631427766,0,0,1.0,20,11,0.0840781198278715,2,0.0,0
37.0,2.0,1,2.0,0,0.0499724835908242,0,0,1.0,29,1,0.1102284011916583,2,0.0,0
,10.0,1,,0,0.0797438960550865,0,0,0.0,8,7,0.0714995034756703,7,0.5172018348623854,0
39.0,5.0,1,1.0,0,0.0460262278358679,0,0,1.0,24,8,0.0248262164846077,2,0.1089449541284403,0
47.0,1.0,1,1.0,0,0.0444692017556811,1,0,0.0,9,7,0.0814299900695134,1,0.0,0
44.0,3.0,1,1.0,0,0.0562542784660608,1,0,1.0,2,6,0.041708043694141,1,0.0,0
36.0,2.0,0,2.0,0,0.0839854498597334,0,0,1.0,18,8,0.290632240979808,8,0.0,1
33.0,3.0,0,1.0,0,0.0978241902793251,1,1,1.0,17,4,0.1691492883151274,1,0.1731651376146789,0
42.0,1.0,1,1.0,0,0.0457577750634219,1,0,1.0,5,5,0.0774577954319761,3,0.3910550458715596,0
35.0,5.0,0,2.0,0,0.0751801989235043,0,0,0.0,28,5,0.0092684541542535,2,0.0,0
31.0,3.0,1,1.0,0,0.0508046871854069,1,0,,13,5,0.2989076464746772,2,0.0,0
58.0,1.0,1,0.0,0,0.0453416732661306,0,0,,27,6,0.0523005627275736,1,0.0,0
46.0,2.0,1,2.0,0,0.0444692017556811,0,0,,7,5,0.0218470705064548,2,0.0,0
41.0,7.0,0,1.0,0,0.0498382572046012,1,0,,4,6,0.0314465408805031,6,0.0,0
58.0,5.0,1,1.0,0,0.1450718782298224,1,0,,13,5,0.1062562065541211,1,0.0,0
33.0,3.0,1,1.0,0,0.0463081032469362,0,1,1.0,18,7,0.0996358821582257,12,0.0,0
31.0,0.0,1,1.0,0,0.0447913450826163,1,0,1.0,19,11,0.2075471698113207,1,0.0,0
55.0,5.0,1,1.0,0,0.0907773050026174,0,0,1.0,10,2,0.054617676266137,1,0.2110091743119266,1
38.0,5.0,0,1.0,0,0.0486436423672165,1,0,1.0,28,5,0.0188679245283018,2,0.0,0
55.0,9.0,1,1.0,0,0.0463349485241808,0,0,1.0,22,8,0.083416087388282,2,0.0,0
47.0,2.0,0,2.0,0,0.0444692017556811,0,0,,11,6,0.0178748758689175,3,0.0,0
51.0,9.0,1,0.0,0,0.0510731399578529,1,0,,20,5,0.0456802383316782,3,0.0,0
46.0,2.0,0,2.0,0,0.0489523630555294,1,0,0.0,4,5,0.0105925190334326,6,0.1043577981651376,0
61.0,2.0,1,2.0,0,0.0578515724621146,0,0,1.0,10,3,0.0337636544190665,1,0.0,1
47.0,2.0,0,2.0,0,0.0503751627494932,0,0,1.0,21,8,0.0221780867262495,4,0.0,0
34.0,5.0,1,1.0,0,0.0451000657709292,0,0,1.0,25,8,0.0423700761337305,6,0.0,0
34.0,3.0,1,1.0,0,0.061891786687427,1,0,,20,5,0.0383978814961933,1,0.0,0
41.0,2.0,1,2.0,0,0.0895021543334988,0,0,1.0,14,10,0.0585898709036742,2,0.5745412844036697,0
36.0,3.0,1,1.0,0,0.0443215527308358,0,0,,5,6,0.0489904005296259,2,0.0,0
26.0,3.0,0,1.0,0,0.049784566650112,1,0,,28,5,0.0986428334988414,1,0.0,0
35.0,2.0,1,2.0,0,0.0445765828646595,0,0,1.0,23,4,0.0294604435617345,3,0.0,1
36.0,3.0,1,1.0,0,0.0633816995745023,0,0,,17,6,0.0764647467725918,2,0.0,0
26.0,2.0,0,2.0,0,0.0467510503214722,0,0,1.0,15,6,0.0413770274743462,1,0.0,1
58.0,2.0,1,0.0,0,0.0816364881008308,1,0,1.0,11,7,0.0297914597815292,2,0.0,0
50.0,3.0,1,1.0,0,0.075609723359418,1,0,1.0,7,4,0.1012909632571996,1,0.0,0
61.0,10.0,1,1.0,0,0.0454893222909759,1,0,1.0,15,7,0.063224097980801,7,0.0,0
28.0,5.0,0,1.0,0,0.07177084871344,1,0,,21,5,0.0635551142005958,1,0.0,0
49.0,3.0,0,0.0,0,0.0849787251177836,1,0,,15,5,0.0294604435617345,1,0.0,0
,10.0,1,1.0,0,0.0568314519268197,0,0,0.0,17,4,0.1290963257199602,2,0.0,1
53.0,3.0,1,1.0,0,0.0509523362102522,1,0,1.0,3,2,0.0940086064217146,3,0.0,0
46.0,4.0,1,1.0,0,0.0497040308183782,1,0,1.0,31,7,0.067527308838133,2,0.0,0
47.0,2.0,1,2.0,0,0.0444692017556811,0,0,1.0,27,10,0.166832174776564,1,0.0,1
42.0,3.0,0,0.0,0,0.0457040845089327,0,0,1.0,30,7,0.0271433300231711,2,0.0,0
56.0,1.0,1,1.0,0,0.3423980886162602,1,0,1.0,21,11,0.0612380006620324,1,0.0,0
42.0,5.0,1,1.0,0,0.0444960470329257,0,0,,29,5,0.0810989738497186,2,0.0,0
49.0,9.0,1,0.0,0,0.0478114387726339,1,0,1.0,21,11,0.1476332340284674,1,0.0,0
43.0,0.0,0,,0,0.0884149206050925,1,0,1.0,22,5,0.2237669645812645,1,0.110091743119266,0
39.0,1.0,1,1.0,0,0.1213943437000845,1,0,,20,5,0.0566037735849056,2,0.0,0
66.0,10.0,1,0.0,0,0.047234265311875,0,0,1.0,9,2,0.1572327044025157,1,0.0,1
30.0,5.0,0,2.0,0,0.0756768365525294,0,0,1.0,5,4,0.0880503144654088,3,0.2775229357798165,0
38.0,2.0,0,2.0,0,0.0444692017556811,0,0,1.0,24,7,0.0529625951671631,1,0.0,0
31.0,3.0,1,1.0,0,0.0668044724231889,1,0,1.0,20,4,0.0509764978483945,1,0.2098623853211009,0
32.0,5.0,1,1.0,0,0.0892068562838082,0,0,1.0,8,8,0.0152267461105594,4,0.0,0
48.0,5.0,1,1.0,0,0.1386961248842297,0,0,1.0,6,8,0.0251572327044025,2,0.0,0
34.0,7.0,1,2.0,0,0.0449658393847062,0,0,1.0,6,2,0.0135716650115855,1,0.0,0
28.0,8.0,0,1.0,0,0.0448450356371055,0,0,1.0,29,1,0.0714995034756703,2,0.0,0
40.0,7.0,0,1.0,0,0.0668850082549227,1,0,,18,6,0.0519695465077788,2,0.0,0
36.0,6.0,1,1.0,0,0.0462678353310693,0,0,,20,5,0.0311155246607083,1,0.0,0
52.0,10.0,1,1.0,0,0.0525630528449282,0,1,,9,6,0.0248262164846077,1,0.0,0
46.0,7.0,1,0.0,0,0.048173850015436,1,1,,6,5,0.0506454816285998,2,0.0,0
25.0,5.0,0,1.0,0,0.073421833263983,1,0,1.0,21,7,0.1108904336312479,1,0.0,0
52.0,3.0,1,1.0,0,0.0466302465738714,1,0,,13,5,0.0893743793445878,2,0.0,0
40.0,3.0,1,0.0,0,0.0935692138360558,1,0,,14,5,0.3220787818603111,1,0.0,0
26.0,2.0,1,2.0,1,0.0390733010295163,0,1,,12,5,0.0407149950347567,2,0.0,0
26.0,3.0,0,0.0,0,0.0893276600314089,1,0,,4,6,0.1075802714333002,4,0.0,0
35.0,4.0,0,1.0,0,0.0677172118495053,0,0,0.0,21,11,0.4756703078450844,3,0.0,0
40.0,7.0,0,1.0,0,0.0479993557133461,1,0,,6,5,0.0751406818934127,1,0.0,0
31.0,2.0,1,2.0,0,0.0528315056173742,1,0,1.0,13,5,0.0304534922211188,2,0.4013761467889908,0
32.0,7.0,1,1.0,0,0.0919853424786244,1,0,1.0,18,5,0.0691823899371069,1,0.2052752293577981,0
33.0,7.0,1,1.0,0,0.0457443524247996,1,0,1.0,30,4,0.1095663687520688,1,0.0,1
53.0,1.0,1,1.0,0,0.0547375203017409,1,0,1.0,14,5,0.3161204899040053,3,0.2006880733944954,1
46.0,5.0,1,1.0,0,0.0334089475309056,1,0,1.0,7,8,0.1406818934127772,3,0.0,1
28.0,2.0,0,2.0,0,0.1189514234708258,0,0,1.0,28,7,0.1254551473022178,6,0.0,0
31.0,3.0,1,1.0,0,0.0470329257325405,1,0,,2,6,0.0119165839126117,1,0.0,0
44.0,3.0,1,0.0,0,0.0501067099770472,1,0,,7,5,0.0350877192982456,2,0.0,0
35.0,7.0,1,1.0,0,0.0444692017556811,0,0,,7,5,0.1065872227739159,1,0.0,0
50.0,5.0,1,,0,0.0807908618676259,1,0,,28,5,0.0579278384640847,3,0.0,0
32.0,5.0,1,1.0,1,0.0445228923101703,1,1,1.0,25,8,0.0423700761337305,8,0.0,0
51.0,7.0,1,1.0,0,0.0501469778929141,1,1,1.0,16,10,0.030122476001324,1,0.0,0
51.0,2.0,1,2.0,0,0.0324962081045892,1,1,1.0,14,8,0.0807679576299238,2,0.0,0
31.0,3.0,1,,0,0.042858485121005,1,0,1.0,3,2,0.0317775571002979,3,0.231651376146789,0
41.0,7.0,1,1.0,0,0.0395699386585415,1,0,,28,5,0.0734856007944389,10,0.0,0
57.0,5.0,1,2.0,0,0.4078066066227299,0,1,,20,6,0.0562727573651108,3,0.0,0
34.0,2.0,0,2.0,0,0.1523603710017315,1,0,1.0,20,4,0.0082754054948692,3,0.1754587155963302,0
47.0,5.0,1,1.0,0,0.0318787667279633,1,0,,28,5,0.0569347898047004,2,0.0,0
47.0,7.0,1,1.0,0,0.0597575871464812,1,0,1.0,11,7,0.0337636544190665,2,0.0,0
36.0,4.0,1,1.0,0,0.0470060804552959,1,0,1.0,19,11,0.0436941410129096,1,0.1387614678899082,0
29.0,9.0,0,2.0,0,0.0447242318895048,0,0,1.0,5,2,0.0350877192982456,2,0.0745412844036697,1
39.0,5.0,1,1.0,0,0.0936363270291674,0,0,1.0,11,8,0.074809665673618,3,0.0,0
53.0,3.0,0,,0,0.0444692017556811,0,0,,12,5,0.0450182058920887,7,0.0,0
47.0,3.0,1,1.0,1,0.0362277016415887,1,0,,26,5,0.0377358490566037,2,0.0,0
51.0,5.0,1,1.0,0,0.0756499912752848,1,1,1.0,18,8,0.0486593843098311,10,0.0,0
48.0,3.0,1,1.0,0,0.0501738231701587,1,0,0.0,9,7,0.2280701754385964,2,0.0,0
32.0,5.0,1,1.0,0,0.1132199567791036,0,0,1.0,13,8,0.0089374379344587,1,0.0,0
36.0,2.0,1,2.0,0,0.0526301660380397,0,0,1.0,26,8,0.0400529625951671,2,0.0,0
50.0,,1,0.0,0,0.0490463215258855,1,1,1.0,20,4,0.2204568023833167,4,0.3910550458715596,1
39.0,7.0,1,1.0,0,0.0526167433994174,1,0,1.0,12,5,0.1489572989076464,2,0.4185779816513761,1
31.0,3.0,1,1.0,0,0.0645360464960201,1,1,,23,5,0.0513075140681893,3,0.0,0
49.0,7.0,1,1.0,0,0.0495832270707775,0,0,1.0,5,8,0.1655081098973849,2,0.0,0
33.0,0.0,1,1.0,0,0.0496369176252667,0,0,0.0,27,8,0.0082754054948692,28,0.0,0
26.0,2.0,0,2.0,0,0.0615696433604918,1,0,1.0,1,6,0.0615690168818272,1,0.0974770642201834,0
27.0,3.0,1,1.0,0,0.0493281969369538,1,0,,14,5,0.1085733200926845,2,0.0,0
51.0,3.0,1,0.0,0,0.0495295365162883,1,0,0.0,3,2,0.046011254551473,4,0.3130733944954128,0
26.0,7.0,0,1.0,0,0.055234157930766,0,0,1.0,30,1,0.0241641840450182,1,0.003440366972477,0
45.0,7.0,1,1.0,0,0.0470731936484074,0,0,1.0,31,7,0.1698113207547169,4,0.0,0
54.0,5.0,1,1.0,0,0.0402410705896565,0,1,1.0,10,7,0.6703078450844091,1,0.0,1
49.0,5.0,1,2.0,0,0.0692071247365807,1,0,1.0,25,5,0.087719298245614,1,0.0,0
47.0,5.0,1,1.0,0,0.0443483980080804,0,0,1.0,14,8,0.1499503475670308,2,0.0,0
42.0,9.0,1,0.0,0,0.045583280761332,0,1,1.0,7,8,0.0595829195630585,1,0.0,0
50.0,6.0,1,2.0,0,0.0502812042791371,1,0,1.0,18,5,0.0142336974511751,4,0.0,0
37.0,7.0,1,1.0,0,0.0430329794230949,1,0,,28,5,0.0509764978483945,2,0.0,0
54.0,3.0,1,0.0,0,0.1049113434718997,0,0,0.0,21,11,0.0542866600463422,3,0.0,0
40.0,1.0,1,1.0,0,0.0451537563254184,1,0,1.0,11,5,0.0152267461105594,1,0.0,0
50.0,1.0,1,1.0,0,0.0573683574717117,0,1,1.0,14,8,0.2492552135054617,4,0.0,0
57.0,10.0,1,1.0,0,0.0451269110481738,1,1,1.0,25,8,0.0294604435617345,4,0.0,0
33.0,5.0,1,1.0,0,0.0910457577750634,0,0,1.0,11,8,0.0930155577623303,2,0.0,0
49.0,5.0,1,1.0,0,0.0424960738782029,1,0,1.0,20,4,0.1277722608407812,1,0.0,0
35.0,1.0,1,1.0,0,0.0444692017556811,1,0,1.0,18,5,0.0470043032108573,2,0.0,0
28.0,3.0,0,1.0,0,0.0444692017556811,1,0,,28,5,0.1264481959616021,1,0.0,0
58.0,2.0,1,2.0,0,0.0467778955987168,0,0,1.0,19,8,0.0466732869910625,7,0.0,0
31.0,7.0,0,1.0,0,0.0390061878364048,0,1,1.0,7,7,0.074809665673618,1,0.0,0
36.0,2.0,1,2.0,0,0.053180494221554,0,0,1.0,16,7,0.0771267792121813,2,0.1055045871559633,0
49.0,3.0,0,0.0,0,0.0584287459228735,0,0,1.0,8,7,0.1555776233035418,2,0.0,0
30.0,0.0,1,1.0,0,0.0463752164400477,1,0,,20,5,0.1145316120489904,4,0.0,0
29.0,1.0,0,1.0,0,0.0472745332277419,1,0,1.0,28,7,0.1598808341608738,7,0.0,0
50.0,2.0,1,,0,0.0888175997637615,0,0,,5,6,0.3326713008937438,2,0.0,0
26.0,8.0,0,2.0,0,0.0484154575106374,0,0,1.0,5,3,0.0274743462429659,1,0.1055045871559633,1
27.0,9.0,1,1.0,0,0.1095421537965933,1,1,0.0,23,7,0.025819265143992,3,0.0,0
32.0,3.0,0,1.0,0,0.0668850082549227,1,0,1.0,18,5,0.0592519033432638,1,0.0,0
62.0,,1,1.0,0,0.0493953101300653,0,0,0.0,2,3,0.0446871896722939,5,0.0,0
34.0,3.0,0,1.0,0,0.2281311660246171,1,0,,3,6,0.0367428003972194,3,0.0,0
25.0,7.0,0,2.0,0,0.0635293485993476,0,0,1.0,8,4,0.0397219463753723,2,0.0,0
34.0,2.0,0,2.0,0,0.0490328988872632,1,0,,3,6,0.2082092022509103,28,0.0,0
44.0,5.0,0,1.0,0,0.0670058120025234,0,0,0.0,20,10,0.2363455809334657,1,0.0,1
38.0,2.0,1,2.0,0,0.0605495228251969,1,0,1.0,2,2,0.0195299569678914,1,0.0,0
57.0,7.0,1,1.0,0,0.0467376276828498,0,0,1.0,14,8,0.0582588546838795,1,0.1227064220183486,0
36.0,4.0,1,2.0,0,0.0512610568985651,0,0,1.0,25,8,0.0142336974511751,1,0.1387614678899082,0
41.0,6.0,1,1.0,0,0.0612340773949343,1,0,1.0,9,7,0.1281032770605759,1,0.0,0
36.0,2.0,0,2.0,0,0.0535697507416007,0,1,,4,7,0.0268123138033763,3,0.0,0
27.0,2.0,0,2.0,0,0.0473148011436088,1,0,1.0,15,5,0.1221449851042701,1,0.0,0
